"['#Date/Time of Update: 2020-01-24 15:28:47 GMT', '#Game ID', '#Game Date', '#Game Time', '#Schedule Status', '#Played Status', '#Current Inning', '#Current Inning Half', '#Current Intermission', '#Away Team ID', '#Away Team Abbr.', '#Away Team City', '#Away Team Name', '#Home Team ID', '#Home Team Abbr.', '#Home Team City', '#Home Team Name', '#Venue ID', '#Venue Name', '#Away Score Total', '#Home Score Total', '#Inning 1 Away Score', '#Inning 1 Home Score', '#Inning 2 Away Score', '#Inning 2 Home Score', '#Inning 3 Away Score', '#Inning 3 Home Score', '#Inning 4 Away Score', '#Inning 4 Home Score', '#Inning 5 Away Score', '#Inning 5 Home Score', '#Inning 6 Away Score', '#Inning 6 Home Score', '#Inning 7 Away Score', '#Inning 7 Home Score', '#Inning 8 Away Score', '#Inning 8 Home Score', '#Inning 9 Away Score', '#Inning 9 Home Score', '#Inning 10 Away Score', '#Inning 10 Home Score', '#Inning 11 Away Score', '#Inning 11 Home Score', '#Inning 12 Away Score', '#Inning 12 Home Score', '#Inning 13 Away Score', '#Inning 13 Home Score', '#Inning 14 Away Score', '#Inning 14 Home Score', '#Inning 15 Away Score', '#Inning 15 Home Score', '#Inning 16 Away Score', '#Inning 16 Home Score', '#Inning 17 Away Score', '#Inning 17 Home Score', '#Inning 18 Away Score', '#Inning 18 Home Score', '#Inning 19 Away Score', '#Inning 19 Home Score']"
"['', '36844', '2016-05-16', '02:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '124', 'LAA', 'Los Angeles', 'Angels', '137', 'LAD', 'Los Angeles', 'Dodgers', '113', 'Dodger Stadium', '7', '6', '0', '0', '0', '2', '4', '0', '0', '1', '0', '0', '0', '0', '3', '1', '0', '2', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '36005', '2016-05-17', '22:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '135', 'CIN', 'Cincinnati', 'Reds', '116', 'CLE', 'Cleveland', 'Indians', '126', 'Progressive Field', '1', '13', '0', '0', '0', '4', '0', '3', '0', '0', '0', '5', '0', '1', '1', '0', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '35376', '2016-05-17', '23:05:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '130', 'ATL', 'Atlanta', 'Braves', '132', 'PIT', 'Pittsburgh', 'Pirates', '125', 'PNC Park', '9', '12', '0', '7', '0', '2', '3', '0', '0', '0', '2', '2', '1', '0', '3', '1', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '35538', '2016-05-17', '23:05:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '123', 'SEA', 'Seattle', 'Mariners', '111', 'BAL', 'Baltimore', 'Orioles', '123', 'Oriole Park at Camden Yards', '10', '0', '2', '0', '0', '0', '0', '0', '0', '0', '5', '0', '3', '0', '0', '0', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '37044', '2016-05-17', '23:05:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '128', 'MIA', 'Miami', 'Marlins', '129', 'PHI', 'Philadelphia', 'Phillies', '110', 'Citizens Bank Park', '1', '3', '0', '0', '0', '1', '0', '0', '0', '0', '0', '1', '0', '1', '0', '0', '0', '0', '1', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '37661', '2016-05-17', '23:07:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '115', 'TB', 'Tampa Bay', 'Rays', '112', 'TOR', 'Toronto', 'Blue Jays', '127', 'Rogers Centre', '12', '2', '1', '2', '3', '0', '1', '0', '0', '0', '2', '0', '0', '0', '3', '0', '0', '0', '2', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '37253', '2016-05-17', '23:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '126', 'WAS', 'Washington', 'Nationals', '127', 'NYM', 'New York', 'Mets', '109', 'Citi Field', '0', '2', '0', '1', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '36518', '2016-05-17', '23:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '120', 'MIN', 'Minnesota', 'Twins', '117', 'DET', 'Detroit', 'Tigers', '111', 'Comerica Park', '2', '7', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '1', '0', '0', '7', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '36416', '2016-05-17', '00:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '122', 'HOU', 'Houston', 'Astros', '119', 'CWS', 'Chicago', 'White Sox', '132', 'U.S. Cellular Field', '6', '5', '0', '0', '1', '0', '0', '0', '1', '1', '0', '2', '1', '0', '0', '0', '1', '0', '0', '1', '0', '0', '2', '1', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '35842', '2016-05-17', '00:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '131', 'CHC', 'Chicago', 'Cubs', '134', 'MIL', 'Milwaukee', 'Brewers', '119', 'Miller Park', '2', '4', '0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '3', '0', '0', '0', '0', '2', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '35698', '2016-05-17', '00:15:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '113', 'BOS', 'Boston', 'Red Sox', '118', 'KC', 'Kansas City', 'Royals', '117', 'Kauffman Stadium', '4', '8', '0', '0', '1', '0', '0', '2', '0', '3', '0', '0', '3', '0', '0', '0', '0', '3', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '36288', '2016-05-17', '00:15:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '138', 'COL', 'Colorado', 'Rockies', '133', 'STL', 'St. Louis', 'Cardinals', '107', 'Busch Stadium', '3', '1', '0', '0', '0', '0', '1', '0', '2', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '35219', '2016-05-17', '01:40:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '114', 'NYY', 'New York', 'Yankees', '140', 'ARI', 'Arizona', 'Diamondbacks', '108', 'Chase Field', '3', '5', '0', '0', '1', '1', '0', '2', '0', '0', '0', '2', '0', '0', '0', '0', '2', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '37395', '2016-05-17', '02:05:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '121', 'TEX', 'Texas', 'Rangers', '125', 'OAK', 'Oakland', 'Athletics', '64', 'Oakland-Alameda County Coliseum', '5', '8', '0', '0', '0', '2', '0', '0', '3', '0', '0', '0', '0', '1', '0', '1', '0', '0', '2', '4', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '37545', '2016-05-17', '02:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '136', 'SF', 'San Francisco', 'Giants', '139', 'SD', 'San Diego', 'Padres', '124', 'Petco Park', '5', '1', '0', '0', '3', '0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '1', '0', '0', '1', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '36845', '2016-05-17', '02:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '124', 'LAA', 'Los Angeles', 'Angels', '137', 'LAD', 'Los Angeles', 'Dodgers', '113', 'Dodger Stadium', '1', '5', '0', '0', '1', '0', '0', '1', '0', '2', '0', '0', '0', '0', '0', '1', '0', '1', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '37045', '2016-05-18', '17:05:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '128', 'MIA', 'Miami', 'Marlins', '129', 'PHI', 'Philadelphia', 'Phillies', '110', 'Citizens Bank Park', '2', '4', '2', '0', '0', '0', '0', '3', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '36519', '2016-05-18', '17:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '120', 'MIN', 'Minnesota', 'Twins', '117', 'DET', 'Detroit', 'Tigers', '111', 'Comerica Park', '3', '6', '0', '1', '0', '0', '0', '2', '0', '1', '0', '0', '0', '1', '1', '1', '2', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '35699', '2016-05-18', '18:15:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '113', 'BOS', 'Boston', 'Red Sox', '118', 'KC', 'Kansas City', 'Royals', '117', 'Kauffman Stadium', '2', '3', '0', '2', '0', '0', '0', '0', '1', '0', '1', '0', '0', '1', '0', '0', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '37396', '2016-05-18', '19:35:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '121', 'TEX', 'Texas', 'Rangers', '125', 'OAK', 'Oakland', 'Athletics', '64', 'Oakland-Alameda County Coliseum', '1', '8', '0', '3', '0', '0', '0', '0', '0', '0', '0', '0', '1', '1', '0', '0', '0', '4', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '35377', '2016-05-18', '23:05:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '130', 'ATL', 'Atlanta', 'Braves', '132', 'PIT', 'Pittsburgh', 'Pirates', '125', 'PNC Park', '3', '1', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '1', '1', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '35539', '2016-05-18', '23:05:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '123', 'SEA', 'Seattle', 'Mariners', '111', 'BAL', 'Baltimore', 'Orioles', '123', 'Oriole Park at Camden Yards', '2', '5', '0', '0', '0', '2', '1', '0', '1', '1', '0', '1', '0', '0', '0', '0', '0', '1', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '37662', '2016-05-18', '23:07:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '115', 'TB', 'Tampa Bay', 'Rays', '112', 'TOR', 'Toronto', 'Blue Jays', '127', 'Rogers Centre', '6', '3', '0', '0', '0', '1', '0', '0', '2', '0', '1', '1', '2', '0', '0', '0', '0', '1', '1', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '37254', '2016-05-18', '23:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '126', 'WAS', 'Washington', 'Nationals', '127', 'NYM', 'New York', 'Mets', '109', 'Citi Field', '7', '1', '0', '0', '0', '0', '1', '0', '0', '1', '2', '0', '0', '0', '2', '0', '0', '0', '2', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '36006', '2016-05-18', '23:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '116', 'CLE', 'Cleveland', 'Indians', '135', 'CIN', 'Cincinnati', 'Reds', '116', 'Great American Ball Park', '8', '7', '0', '0', '1', '0', '1', '0', '0', '1', '0', '0', '2', '5', '1', '0', '0', '1', '2', '0', '0', '0', '0', '0', '1', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '35843', '2016-05-18', '00:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '131', 'CHC', 'Chicago', 'Cubs', '134', 'MIL', 'Milwaukee', 'Brewers', '119', 'Miller Park', '2', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '1', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '36417', '2016-05-18', '00:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '122', 'HOU', 'Houston', 'Astros', '119', 'CWS', 'Chicago', 'White Sox', '132', 'U.S. Cellular Field', '5', '3', '1', '1', '1', '0', '0', '0', '1', '0', '1', '0', '1', '1', '0', '1', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '36289', '2016-05-18', '00:15:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '138', 'COL', 'Colorado', 'Rockies', '133', 'STL', 'St. Louis', 'Cardinals', '107', 'Busch Stadium', '0', '2', '0', '0', '0', '0', '0', '2', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '35700', '2016-05-18', '00:15:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '113', 'BOS', 'Boston', 'Red Sox', '118', 'KC', 'Kansas City', 'Royals', '117', 'Kauffman Stadium', '5', '2', '0', '0', '1', '0', '1', '0', '0', '1', '0', '0', '2', '0', '0', '0', '1', '1', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '35220', '2016-05-18', '01:40:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '114', 'NYY', 'New York', 'Yankees', '140', 'ARI', 'Arizona', 'Diamondbacks', '108', 'Chase Field', '4', '2', '2', '1', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '1', '1', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '36846', '2016-05-18', '02:05:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '137', 'LAD', 'Los Angeles', 'Dodgers', '124', 'LAA', 'Los Angeles', 'Angels', '105', 'Angel Stadium', '1', '8', '0', '1', '0', '0', '0', '0', '1', '0', '0', '5', '0', '2', '0', '0', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '37546', '2016-05-18', '02:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '136', 'SF', 'San Francisco', 'Giants', '139', 'SD', 'San Diego', 'Padres', '124', 'Petco Park', '2', '1', '0', '0', '0', '1', '0', '0', '2', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '35540', '2016-05-19', '16:35:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '123', 'SEA', 'Seattle', 'Mariners', '111', 'BAL', 'Baltimore', 'Orioles', '123', 'Oriole Park at Camden Yards', '7', '2', '1', '0', '0', '1', '0', '0', '0', '0', '1', '0', '3', '0', '0', '0', '0', '1', '2', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '35844', '2016-05-19', '17:40:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '131', 'CHC', 'Chicago', 'Cubs', '134', 'MIL', 'Milwaukee', 'Brewers', '119', 'Miller Park', '3', '5', '1', '0', '1', '1', '0', '0', '0', '1', '0', '0', '0', '2', '1', '0', '0', '1', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '35378', '2016-05-19', '23:05:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '130', 'ATL', 'Atlanta', 'Braves', '132', 'PIT', 'Pittsburgh', 'Pirates', '125', 'PNC Park', '2', '8', '0', '2', '0', '3', '0', '0', '1', '0', '0', '1', '1', '2', '0', '0', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '36007', '2016-05-19', '23:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '116', 'CLE', 'Cleveland', 'Indians', '135', 'CIN', 'Cincinnati', 'Reds', '116', 'Great American Ball Park', '7', '2', '0', '0', '0', '0', '0', '0', '2', '2', '4', '0', '1', '0', '0', '0', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '37255', '2016-05-19', '23:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '126', 'WAS', 'Washington', 'Nationals', '127', 'NYM', 'New York', 'Mets', '109', 'Citi Field', '9', '1', '2', '0', '0', '1', '7', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '36290', '2016-05-19', '23:15:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '138', 'COL', 'Colorado', 'Rockies', '133', 'STL', 'St. Louis', 'Cardinals', '107', 'Busch Stadium', '7', '13', '0', '3', '0', '1', '2', '0', '4', '6', '0', '0', '0', '0', '1', '0', '0', '3', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '36418', '2016-05-19', '00:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '122', 'HOU', 'Houston', 'Astros', '119', 'CWS', 'Chicago', 'White Sox', '132', 'U.S. Cellular Field', '1', '2', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '1', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '37194', '2016-05-19', '00:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '112', 'TOR', 'Toronto', 'Blue Jays', '120', 'MIN', 'Minnesota', 'Twins', '129', 'Target Field', '3', '2', '0', '1', '0', '0', '0', '1', '0', '0', '0', '0', '2', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '37547', '2016-05-19', '01:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '136', 'SF', 'San Francisco', 'Giants', '139', 'SD', 'San Diego', 'Padres', '124', 'Petco Park', '3', '1', '1', '0', '0', '1', '0', '0', '1', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '37327', '2016-05-19', '02:05:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '114', 'NYY', 'New York', 'Yankees', '125', 'OAK', 'Oakland', 'Athletics', '64', 'Oakland-Alameda County Coliseum', '4', '1', '0', '0', '0', '0', '1', '0', '0', '1', '0', '0', '1', '0', '0', '0', '0', '0', '2', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '36847', '2016-05-19', '02:05:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '137', 'LAD', 'Los Angeles', 'Dodgers', '124', 'LAA', 'Los Angeles', 'Angels', '105', 'Angel Stadium', '4', '7', '1', '1', '0', '0', '2', '1', '0', '0', '1', '3', '0', '2', '0', '0', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '36291', '2016-05-20', '23:05:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '138', 'COL', 'Colorado', 'Rockies', '132', 'PIT', 'Pittsburgh', 'Pirates', '125', 'PNC Park', '1', '2', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '1', '1', '0', '0', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '35379', '2016-05-20', '23:05:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '130', 'ATL', 'Atlanta', 'Braves', '129', 'PHI', 'Philadelphia', 'Phillies', '110', 'Citizens Bank Park', '7', '1', '0', '1', '0', '0', '2', '0', '0', '0', '0', '0', '0', '0', '3', '0', '0', '0', '2', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '35701', '2016-05-20', '23:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '116', 'CLE', 'Cleveland', 'Indians', '113', 'BOS', 'Boston', 'Red Sox', '114', 'Fenway Park', '4', '2', '0', '1', '0', '1', '4', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '36008', '2016-05-20', '23:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '123', 'SEA', 'Seattle', 'Mariners', '135', 'CIN', 'Cincinnati', 'Reds', '116', 'Great American Ball Park', '8', '3', '0', '1', '0', '0', '0', '1', '0', '1', '0', '0', '1', '0', '4', '0', '1', '0', '2', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '36520', '2016-05-20', '23:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '115', 'TB', 'Tampa Bay', 'Rays', '117', 'DET', 'Detroit', 'Tigers', '111', 'Comerica Park', '7', '5', '3', '0', '0', '1', '0', '2', '0', '0', '0', '0', '3', '1', '0', '1', '1', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '37046', '2016-05-20', '23:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '126', 'WAS', 'Washington', 'Nationals', '128', 'MIA', 'Miami', 'Marlins', '118', 'Marlins Park', '4', '1', '0', '0', '4', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
