"['#Date/Time of Update: 2020-03-08 16:34:29 GMT', '#Game ID', '#Game Date', '#Game Time', '#Schedule Status', '#Played Status', '#Current Inning', '#Current Inning Half', '#Current Intermission', '#Away Team ID', '#Away Team Abbr.', '#Away Team City', '#Away Team Name', '#Home Team ID', '#Home Team Abbr.', '#Home Team City', '#Home Team Name', '#Venue ID', '#Venue Name', '#Away Score Total', '#Home Score Total', '#Inning 1 Away Score', '#Inning 1 Home Score', '#Inning 2 Away Score', '#Inning 2 Home Score', '#Inning 3 Away Score', '#Inning 3 Home Score', '#Inning 4 Away Score', '#Inning 4 Home Score', '#Inning 5 Away Score', '#Inning 5 Home Score', '#Inning 6 Away Score', '#Inning 6 Home Score', '#Inning 7 Away Score', '#Inning 7 Home Score', '#Inning 8 Away Score', '#Inning 8 Home Score', '#Inning 9 Away Score', '#Inning 9 Home Score', '#Inning 10 Away Score', '#Inning 10 Home Score', '#Inning 11 Away Score', '#Inning 11 Home Score', '#Inning 12 Away Score', '#Inning 12 Home Score', '#Inning 13 Away Score', '#Inning 13 Home Score', '#Inning 14 Away Score', '#Inning 14 Home Score', '#Inning 15 Away Score', '#Inning 15 Home Score', '#Inning 16 Away Score', '#Inning 16 Home Score', '#Inning 17 Away Score', '#Inning 17 Home Score', '#Inning 18 Away Score', '#Inning 18 Home Score', '#Inning 19 Away Score', '#Inning 19 Home Score']"
"['', '39875', '2017-05-26', '23:05:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '125', 'OAK', 'Oakland', 'Athletics', '114', 'NYY', 'New York', 'Yankees', '134', 'Yankee Stadium', '4', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '2', '0', '2', '1', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '40087', '2017-05-26', '23:05:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '139', 'SD', 'San Diego', 'Padres', '126', 'WAS', 'Washington', 'Nationals', '121', 'Nationals Park', '1', '5', '0', '1', '0', '0', '0', '0', '1', '2', '0', '0', '0', '0', '0', '2', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '38587', '2017-05-26', '23:05:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '135', 'CIN', 'Cincinnati', 'Reds', '129', 'PHI', 'Philadelphia', 'Phillies', '110', 'Citizens Bank Park', '5', '2', '2', '0', '1', '0', '0', '0', '0', '0', '0', '0', '2', '0', '0', '0', '0', '0', '0', '2', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '40198', '2017-05-26', '23:07:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '121', 'TEX', 'Texas', 'Rangers', '112', 'TOR', 'Toronto', 'Blue Jays', '127', 'Rogers Centre', '6', '7', '0', '0', '1', '4', '0', '1', '1', '0', '1', '1', '0', '1', '0', '0', '0', '0', '3', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '40757', '2017-05-26', '23:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '118', 'KC', 'Kansas City', 'Royals', '116', 'CLE', 'Cleveland', 'Indians', '126', 'Progressive Field', '6', '4', '0', '0', '0', '1', '0', '3', '3', '0', '1', '0', '0', '0', '0', '0', '2', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '39391', '2017-05-26', '23:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '124', 'LAA', 'Los Angeles', 'Angels', '128', 'MIA', 'Miami', 'Marlins', '118', 'Marlins Park', '5', '8', '1', '4', '0', '1', '0', '0', '0', '0', '0', '0', '2', '3', '0', '0', '0', '0', '2', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '38302', '2017-05-26', '23:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '123', 'SEA', 'Seattle', 'Mariners', '113', 'BOS', 'Boston', 'Red Sox', '114', 'Fenway Park', '0', '3', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '2', '0', '0', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '37836', '2017-05-26', '00:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '140', 'ARI', 'Arizona', 'Diamondbacks', '134', 'MIL', 'Milwaukee', 'Brewers', '119', 'Miller Park', '4', '2', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '1', '0', '1', '1', '0', '2', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '38149', '2017-05-26', '00:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '111', 'BAL', 'Baltimore', 'Orioles', '122', 'HOU', 'Houston', 'Astros', '120', 'Minute Maid Park', '0', '2', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '40668', '2017-05-26', '00:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '117', 'DET', 'Detroit', 'Tigers', '119', 'CWS', 'Chicago', 'White Sox', '132', 'Guaranteed Rate Field', '2', '8', '0', '0', '1', '0', '0', '3', '0', '0', '1', '0', '0', '2', '0', '0', '0', '3', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '39740', '2017-05-26', '00:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '115', 'TB', 'Tampa Bay', 'Rays', '120', 'MIN', 'Minnesota', 'Twins', '129', 'Target Field', '5', '2', '0', '0', '0', '0', '0', '0', '2', '0', '0', '0', '2', '0', '0', '1', '1', '1', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '38851', '2017-05-26', '00:40:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '133', 'STL', 'St. Louis', 'Cardinals', '138', 'COL', 'Colorado', 'Rockies', '112', 'Coors Field', '0', '10', '0', '0', '0', '0', '0', '1', '0', '1', '0', '0', '0', '0', '0', '0', '0', '8', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '38450', '2017-05-26', '02:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '131', 'CHC', 'Chicago', 'Cubs', '137', 'LAD', 'Los Angeles', 'Dodgers', '113', 'Dodger Stadium', '0', '4', '0', '0', '0', '0', '0', '1', '0', '1', '0', '0', '0', '2', '0', '0', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '37995', '2017-05-26', '02:15:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '130', 'ATL', 'Atlanta', 'Braves', '136', 'SF', 'San Francisco', 'Giants', '106', 'AT&T Park', '2', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '2', '0', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '39876', '2017-05-27', '17:05:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '125', 'OAK', 'Oakland', 'Athletics', '114', 'NYY', 'New York', 'Yankees', '134', 'Yankee Stadium', '2', '3', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '1', '2', '1', '0', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '40199', '2017-05-27', '17:07:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '121', 'TEX', 'Texas', 'Rangers', '112', 'TOR', 'Toronto', 'Blue Jays', '127', 'Rogers Centre', '1', '3', '1', '0', '0', '0', '0', '0', '0', '0', '0', '3', '0', '0', '0', '0', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '38968', '2017-05-27', '18:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '117', 'DET', 'Detroit', 'Tigers', '119', 'CWS', 'Chicago', 'White Sox', '132', 'Guaranteed Rate Field', '0', '3', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '2', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '39741', '2017-05-27', '18:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '115', 'TB', 'Tampa Bay', 'Rays', '120', 'MIN', 'Minnesota', 'Twins', '129', 'Target Field', '3', '5', '0', '0', '1', '1', '0', '0', '1', '1', '0', '0', '0', '0', '0', '0', '0', '3', '1', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '40088', '2017-05-27', '20:05:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '139', 'SD', 'San Diego', 'Padres', '126', 'WAS', 'Washington', 'Nationals', '121', 'Nationals Park', '0', '3', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '2', '0', '0', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '38303', '2017-05-27', '20:05:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '123', 'SEA', 'Seattle', 'Mariners', '113', 'BOS', 'Boston', 'Red Sox', '114', 'Fenway Park', '0', '6', '0', '3', '0', '0', '0', '0', '0', '0', '0', '0', '0', '2', '0', '0', '0', '1', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '38588', '2017-05-27', '20:05:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '135', 'CIN', 'Cincinnati', 'Reds', '129', 'PHI', 'Philadelphia', 'Phillies', '110', 'Citizens Bank Park', '3', '4', '2', '1', '0', '1', '0', '0', '0', '1', '0', '0', '1', '0', '0', '0', '0', '0', '0', '1', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '37837', '2017-05-27', '20:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '140', 'ARI', 'Arizona', 'Diamondbacks', '134', 'MIL', 'Milwaukee', 'Brewers', '119', 'Miller Park', '1', '6', '0', '0', '0', '0', '0', '0', '0', '3', '0', '0', '0', '2', '0', '1', '0', '0', '1', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '38715', '2017-05-27', '20:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '118', 'KC', 'Kansas City', 'Royals', '116', 'CLE', 'Cleveland', 'Indians', '126', 'Progressive Field', '5', '2', '1', '1', '0', '0', '0', '1', '0', '0', '0', '0', '3', '0', '0', '0', '0', '0', '1', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '39392', '2017-05-27', '20:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '124', 'LAA', 'Los Angeles', 'Angels', '128', 'MIA', 'Miami', 'Marlins', '118', 'Marlins Park', '5', '2', '1', '1', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '2', '0', '1', '1', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '40752', '2017-05-27', '21:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '117', 'DET', 'Detroit', 'Tigers', '119', 'CWS', 'Chicago', 'White Sox', '132', 'Guaranteed Rate Field', '4', '3', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '2', '0', '0', '0', '1', '3', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '39799', '2017-05-27', '23:15:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '127', 'NYM', 'New York', 'Mets', '132', 'PIT', 'Pittsburgh', 'Pirates', '125', 'PNC Park', '4', '5', '1', '0', '1', '2', '0', '0', '1', '0', '1', '0', '0', '1', '0', '0', '0', '0', '0', '1', '0', '1', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '38150', '2017-05-27', '23:15:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '111', 'BAL', 'Baltimore', 'Orioles', '122', 'HOU', 'Houston', 'Astros', '120', 'Minute Maid Park', '2', '5', '0', '2', '0', '0', '1', '0', '0', '2', '0', '0', '0', '0', '1', '1', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '38451', '2017-05-27', '23:15:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '131', 'CHC', 'Chicago', 'Cubs', '137', 'LAD', 'Los Angeles', 'Dodgers', '113', 'Dodger Stadium', '0', '5', '0', '0', '0', '0', '0', '0', '0', '1', '0', '4', '0', '0', '0', '0', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '38852', '2017-05-27', '01:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '133', 'STL', 'St. Louis', 'Cardinals', '138', 'COL', 'Colorado', 'Rockies', '112', 'Coors Field', '3', '0', '0', '0', '0', '0', '1', '0', '0', '0', '2', '0', '0', '0', '0', '0', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '37996', '2017-05-27', '02:05:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '130', 'ATL', 'Atlanta', 'Braves', '136', 'SF', 'San Francisco', 'Giants', '106', 'AT&T Park', '3', '6', '0', '0', '0', '2', '0', '0', '0', '3', '0', '0', '0', '0', '0', '0', '2', '1', '1', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '39877', '2017-05-28', '17:05:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '125', 'OAK', 'Oakland', 'Athletics', '114', 'NYY', 'New York', 'Yankees', '134', 'Yankee Stadium', '5', '9', '0', '0', '2', '1', '0', '4', '0', '1', '0', '0', '1', '0', '0', '1', '2', '2', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '40200', '2017-05-28', '17:07:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '121', 'TEX', 'Texas', 'Rangers', '112', 'TOR', 'Toronto', 'Blue Jays', '127', 'Rogers Centre', '3', '1', '0', '1', '0', '0', '1', '0', '1', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '38716', '2017-05-28', '17:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '118', 'KC', 'Kansas City', 'Royals', '116', 'CLE', 'Cleveland', 'Indians', '126', 'Progressive Field', '1', '10', '0', '0', '0', '0', '0', '2', '0', '1', '1', '3', '0', '3', '0', '1', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '39393', '2017-05-28', '17:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '124', 'LAA', 'Los Angeles', 'Angels', '128', 'MIA', 'Miami', 'Marlins', '118', 'Marlins Park', '2', '9', '0', '1', '0', '0', '0', '0', '2', '0', '0', '3', '0', '2', '0', '0', '0', '3', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '40089', '2017-05-28', '17:35:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '139', 'SD', 'San Diego', 'Padres', '126', 'WAS', 'Washington', 'Nationals', '121', 'Nationals Park', '5', '3', '2', '1', '1', '1', '0', '0', '0', '0', '2', '1', '0', '0', '0', '0', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '38304', '2017-05-28', '17:35:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '123', 'SEA', 'Seattle', 'Mariners', '113', 'BOS', 'Boston', 'Red Sox', '114', 'Fenway Park', '5', '0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '1', '0', '1', '0', '2', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '38589', '2017-05-28', '17:35:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '135', 'CIN', 'Cincinnati', 'Reds', '129', 'PHI', 'Philadelphia', 'Phillies', '110', 'Citizens Bank Park', '8', '4', '1', '0', '1', '4', '2', '0', '1', '0', '2', '0', '0', '0', '0', '0', '0', '0', '1', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '37838', '2017-05-28', '18:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '140', 'ARI', 'Arizona', 'Diamondbacks', '134', 'MIL', 'Milwaukee', 'Brewers', '119', 'Miller Park', '5', '9', '0', '2', '0', '0', '0', '0', '1', '4', '0', '1', '0', '1', '0', '0', '4', '1', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '38151', '2017-05-28', '18:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '111', 'BAL', 'Baltimore', 'Orioles', '122', 'HOU', 'Houston', 'Astros', '120', 'Minute Maid Park', '4', '8', '2', '0', '1', '6', '0', '2', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '38969', '2017-05-28', '18:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '117', 'DET', 'Detroit', 'Tigers', '119', 'CWS', 'Chicago', 'White Sox', '132', 'Guaranteed Rate Field', '3', '7', '0', '0', '0', '0', '0', '3', '0', '2', '0', '2', '0', '0', '1', '0', '2', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '39742', '2017-05-28', '18:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '115', 'TB', 'Tampa Bay', 'Rays', '120', 'MIN', 'Minnesota', 'Twins', '129', 'Target Field', '8', '6', '2', '0', '0', '0', '0', '1', '0', '0', '1', '0', '0', '1', '0', '1', '0', '2', '2', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '1', '2', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '38853', '2017-05-28', '19:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '133', 'STL', 'St. Louis', 'Cardinals', '138', 'COL', 'Colorado', 'Rockies', '112', 'Coors Field', '4', '8', '0', '0', '0', '1', '0', '0', '0', '3', '0', '0', '2', '0', '1', '0', '0', '4', '1', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '37997', '2017-05-28', '20:05:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '130', 'ATL', 'Atlanta', 'Braves', '136', 'SF', 'San Francisco', 'Giants', '106', 'AT&T Park', '1', '7', '0', '2', '0', '4', '0', '1', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '38452', '2017-05-28', '20:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '131', 'CHC', 'Chicago', 'Cubs', '137', 'LAD', 'Los Angeles', 'Dodgers', '113', 'Dodger Stadium', '4', '9', '0', '0', '1', '3', '0', '3', '3', '0', '0', '1', '0', '0', '0', '2', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '39800', '2017-05-28', '00:00:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '127', 'NYM', 'New York', 'Mets', '132', 'PIT', 'Pittsburgh', 'Pirates', '125', 'PNC Park', '7', '2', '0', '0', '0', '1', '0', '0', '2', '0', '3', '0', '1', '0', '1', '0', '0', '1', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '38152', '2017-05-29', '17:05:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '114', 'NYY', 'New York', 'Yankees', '111', 'BAL', 'Baltimore', 'Orioles', '123', 'Oriole Park at Camden Yards', '2', '3', '0', '1', '1', '0', '0', '2', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '38305', '2017-05-29', '18:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '113', 'BOS', 'Boston', 'Red Sox', '119', 'CWS', 'Chicago', 'White Sox', '132', 'Guaranteed Rate Field', '4', '5', '1', '0', '0', '0', '0', '3', '2', '0', '1', '0', '0', '0', '0', '2', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '39191', '2017-05-29', '18:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '122', 'HOU', 'Houston', 'Astros', '120', 'MIN', 'Minnesota', 'Twins', '129', 'Target Field', '16', '8', '0', '0', '0', '0', '0', '0', '2', '0', '0', '7', '0', '0', '0', '1', '11', '0', '3', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '39488', '2017-05-29', '18:15:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '137', 'LAD', 'Los Angeles', 'Dodgers', '133', 'STL', 'St. Louis', 'Cardinals', '107', 'Busch Stadium', '5', '1', '0', '0', '0', '0', '2', '0', '1', '1', '0', '0', '0', '0', '1', '0', '1', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
